id,remote_id,created_at,modified_at,name,is_supplier,is_customer,email_address,tax_number,status,currency,company,addresses,phone_numbers,remote_was_deleted
58d41ae7-03b8-46e2-a8d2-07f714ec6876,CONT-B43697D8,2026-03-04T02:07:43.349341Z,2026-03-04T02:07:43.349343Z,Sentinel Insurance Co,True,False,billing@sentinelins.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""15 Harbor View"", ""street_2"": null, ""city"": ""New York"", ""state"": ""NY"", ""country"": ""US"", ""zip_code"": ""10013"", ""created_at"": ""2026-03-04T02:07:43.349318Z"", ""modified_at"": ""2026-03-04T02:07:43.349320Z""}]","[{""number"": ""+1-587-180-5803"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349324Z"", ""modified_at"": ""2026-03-04T02:07:43.349326Z""}]",False
57fb143a-daf3-43c3-97d2-a2ecee65567d,CONT-1C17D2B5,2026-03-04T02:07:43.349383Z,2026-03-04T02:07:43.349385Z,TalentBridge Recruiting,True,False,invoices@talentbridge.io,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""900 Capital Heights Pkwy"", ""street_2"": null, ""city"": ""Boston"", ""state"": ""MA"", ""country"": ""US"", ""zip_code"": ""02101"", ""created_at"": ""2026-03-04T02:07:43.349348Z"", ""modified_at"": ""2026-03-04T02:07:43.349351Z""}]","[{""number"": ""+1-791-296-2139"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349356Z"", ""modified_at"": ""2026-03-04T02:07:43.349357Z""}]",False
f53db716-9bda-4edf-be9b-1a104e839468,CONT-1EA6F612,2026-03-04T02:07:43.349433Z,2026-03-04T02:07:43.349441Z,Staples Business,True,False,accounts@staples.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""100 Market St"", ""street_2"": null, ""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""US"", ""zip_code"": ""98101"", ""created_at"": ""2026-03-04T02:07:43.349392Z"", ""modified_at"": ""2026-03-04T02:07:43.349394Z""}]","[{""number"": ""+1-991-396-2307"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349400Z"", ""modified_at"": ""2026-03-04T02:07:43.349403Z""}]",False
8e9eaca9-e9be-497d-97ef-90af7b218b86,CONT-E2F14A69,2026-03-04T02:07:43.349481Z,2026-03-04T02:07:43.349483Z,ClearView Travel,True,False,billing@clearviewtravel.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""1200 Innovation Way"", ""street_2"": null, ""city"": ""New York"", ""state"": ""NY"", ""country"": ""US"", ""zip_code"": ""10013"", ""created_at"": ""2026-03-04T02:07:43.349446Z"", ""modified_at"": ""2026-03-04T02:07:43.349447Z""}]","[{""number"": ""+1-589-384-8428"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349451Z"", ""modified_at"": ""2026-03-04T02:07:43.349453Z""}]",False
c9108961-9723-4346-9b4e-a31f0ea17e07,CONT-A642018F,2026-03-04T02:07:43.349518Z,2026-03-04T02:07:43.349520Z,Notion Labs,True,False,billing@notion.so,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""300 Enterprise Ave"", ""street_2"": null, ""city"": ""Austin"", ""state"": ""TX"", ""country"": ""US"", ""zip_code"": ""78701"", ""created_at"": ""2026-03-04T02:07:43.349487Z"", ""modified_at"": ""2026-03-04T02:07:43.349488Z""}]","[{""number"": ""+1-579-463-4432"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349492Z"", ""modified_at"": ""2026-03-04T02:07:43.349494Z""}]",False
526d61f0-18d0-4825-9e37-0bedaa90f393,CONT-63B3B744,2026-03-04T02:07:43.349558Z,2026-03-04T02:07:43.349560Z,Acme Corp,False,True,accounts@acmecorp.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""75 Startup Blvd"", ""street_2"": null, ""city"": ""New York"", ""state"": ""NY"", ""country"": ""US"", ""zip_code"": ""10013"", ""created_at"": ""2026-03-04T02:07:43.349527Z"", ""modified_at"": ""2026-03-04T02:07:43.349529Z""}]","[{""number"": ""+1-823-750-3803"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349533Z"", ""modified_at"": ""2026-03-04T02:07:43.349534Z""}]",False
407569d1-72bf-4375-966b-03adae88cbcd,CONT-15658502,2026-03-04T02:07:43.349603Z,2026-03-04T02:07:43.349605Z,TechFlow Solutions,False,True,accounts@techflowsolutions.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""15 Harbor View"", ""street_2"": null, ""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""US"", ""zip_code"": ""98101"", ""created_at"": ""2026-03-04T02:07:43.349567Z"", ""modified_at"": ""2026-03-04T02:07:43.349568Z""}]","[{""number"": ""+1-367-573-7216"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349573Z"", ""modified_at"": ""2026-03-04T02:07:43.349574Z""}]",False
9827f168-b058-4208-84f2-436f80785f55,CONT-BD3B1913,2026-03-04T02:07:43.349643Z,2026-03-04T02:07:43.349645Z,DataBridge Inc,False,True,accounts@databridgeinc.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""75 Startup Blvd"", ""street_2"": null, ""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""US"", ""zip_code"": ""98101"", ""created_at"": ""2026-03-04T02:07:43.349610Z"", ""modified_at"": ""2026-03-04T02:07:43.349612Z""}]","[{""number"": ""+1-901-432-1916"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349616Z"", ""modified_at"": ""2026-03-04T02:07:43.349617Z""}]",False
76126b06-c78a-4784-944b-a68232b4d7ae,CONT-B23DF670,2026-03-04T02:07:43.349683Z,2026-03-04T02:07:43.349685Z,CloudNine Analytics,False,True,accounts@cloudnineanalytics.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""1200 Innovation Way"", ""street_2"": null, ""city"": ""San Francisco"", ""state"": ""CA"", ""country"": ""US"", ""zip_code"": ""94105"", ""created_at"": ""2026-03-04T02:07:43.349650Z"", ""modified_at"": ""2026-03-04T02:07:43.349651Z""}]","[{""number"": ""+1-523-510-5386"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349659Z"", ""modified_at"": ""2026-03-04T02:07:43.349660Z""}]",False
e3149218-00e4-4aea-b86c-3e86032c3a70,CONT-116D719A,2026-03-04T02:07:43.349712Z,2026-03-04T02:07:43.349713Z,GreenLeaf Ventures,False,True,accounts@greenleafventures.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""250 Broadway"", ""street_2"": null, ""city"": ""Seattle"", ""state"": ""WA"", ""country"": ""US"", ""zip_code"": ""98101"", ""created_at"": ""2026-03-04T02:07:43.349689Z"", ""modified_at"": ""2026-03-04T02:07:43.349691Z""}]","[{""number"": ""+1-780-997-6155"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349695Z"", ""modified_at"": ""2026-03-04T02:07:43.349696Z""}]",False
b5877515-569a-40da-a810-dd8c46e7519f,CONT-6B31E425,2026-03-04T02:07:43.349739Z,2026-03-04T02:07:43.349740Z,Quantum Dynamics,False,True,accounts@quantumdynamics.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""1200 Innovation Way"", ""street_2"": null, ""city"": ""Los Angeles"", ""state"": ""CA"", ""country"": ""US"", ""zip_code"": ""90012"", ""created_at"": ""2026-03-04T02:07:43.349717Z"", ""modified_at"": ""2026-03-04T02:07:43.349718Z""}]","[{""number"": ""+1-605-758-8517"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349722Z"", ""modified_at"": ""2026-03-04T02:07:43.349724Z""}]",False
069e96b6-6448-479a-abb0-d21ee1a6c683,CONT-B5B03B7F,2026-03-04T02:07:43.349766Z,2026-03-04T02:07:43.349768Z,NexaPoint,False,True,accounts@nexapoint.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""500 Tech Park Dr"", ""street_2"": null, ""city"": ""Denver"", ""state"": ""CO"", ""country"": ""US"", ""zip_code"": ""80202"", ""created_at"": ""2026-03-04T02:07:43.349744Z"", ""modified_at"": ""2026-03-04T02:07:43.349746Z""}]","[{""number"": ""+1-342-352-9830"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349749Z"", ""modified_at"": ""2026-03-04T02:07:43.349751Z""}]",False
eeb40c2d-bdf1-43f8-9458-5087a360dac7,CONT-D5704555,2026-03-04T02:07:43.349794Z,2026-03-04T02:07:43.349795Z,SilverStack Labs,False,True,accounts@silverstacklabs.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""75 Startup Blvd"", ""street_2"": null, ""city"": ""Chicago"", ""state"": ""IL"", ""country"": ""US"", ""zip_code"": ""60601"", ""created_at"": ""2026-03-04T02:07:43.349772Z"", ""modified_at"": ""2026-03-04T02:07:43.349774Z""}]","[{""number"": ""+1-797-508-6930"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349777Z"", ""modified_at"": ""2026-03-04T02:07:43.349779Z""}]",False
4f311125-f620-4064-b0e0-ff0e12dba356,CONT-52B1992D,2026-03-04T02:07:43.349821Z,2026-03-04T02:07:43.349823Z,Meridian Health,False,True,accounts@meridianhealth.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""1200 Innovation Way"", ""street_2"": null, ""city"": ""Austin"", ""state"": ""TX"", ""country"": ""US"", ""zip_code"": ""78701"", ""created_at"": ""2026-03-04T02:07:43.349799Z"", ""modified_at"": ""2026-03-04T02:07:43.349801Z""}]","[{""number"": ""+1-721-605-2489"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349805Z"", ""modified_at"": ""2026-03-04T02:07:43.349806Z""}]",False
61983172-1e52-4082-b893-4275f7e31dae,CONT-016F24C0,2026-03-04T02:07:43.349852Z,2026-03-04T02:07:43.349854Z,Orion Platforms,False,True,accounts@orionplatforms.com,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""100 Market St"", ""street_2"": null, ""city"": ""New York"", ""state"": ""NY"", ""country"": ""US"", ""zip_code"": ""10013"", ""created_at"": ""2026-03-04T02:07:43.349827Z"", ""modified_at"": ""2026-03-04T02:07:43.349829Z""}]","[{""number"": ""+1-356-742-3621"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.349832Z"", ""modified_at"": ""2026-03-04T02:07:43.349834Z""}]",False
ef1ba464-d759-45ef-964c-cb41dd43e16c,CONT-2380D725,2026-03-04T02:07:43.365946Z,2026-03-04T02:07:43.365948Z,DataSync Pro LLC,True,False,billing@datasyncpro.io,,ACTIVE,USD,5880fa9d-d0bc-4739-b343-6bfcefcc67c2,"[{""type"": ""BILLING"", ""street_1"": ""1600 Unknown Blvd"", ""street_2"": null, ""city"": ""Austin"", ""state"": ""TX"", ""country"": ""US"", ""zip_code"": ""78759"", ""created_at"": ""2026-03-04T02:07:43.365886Z"", ""modified_at"": ""2026-03-04T02:07:43.365888Z""}]","[{""number"": ""+1-512-555-0199"", ""type"": ""PRIMARY"", ""created_at"": ""2026-03-04T02:07:43.365895Z"", ""modified_at"": ""2026-03-04T02:07:43.365897Z""}]",False
